"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
573431,"GMF-Runtime","General","gmf-runtime-inbox","UNCONFIRMED"," ---","A radio in the print dialog raises an exception when activated","2021-05-08 14:21:36"
521106,"Graphiti","Core","graphiti-inbox","UNCONFIRMED"," ---","Marquee selection behavior inconsistent","2017-08-18 10:10:07"
526775,"Graphiti","Core","graphiti-inbox","UNCONFIRMED"," ---","Problems saving diagram to image","2017-11-04 12:25:23"
580329,"Hawkbit","General","hawkbit-inbox","UNCONFIRMED"," ---","Information Disclosure - Malformed uri in login post data return 200 OK with java stacktrace inside json response VER 0.3.0M7","2022-07-04 05:26:19"
111899,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[AutoScroll] Auto-scrolling improvements","2010-07-19 21:58:17"
111916,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[AutoScroll] A suggestion on how to grow our diagram work area","2010-07-19 21:56:51"
133505,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Refactor CanonicalConnectionEditPolicy to update connections without domain element associated","2014-02-12 04:31:59"
127835,"GMF-Tooling (ARCHIVED)","Core","gmp.gmf-tooling-inbox","NEW"," ---","ECore sample: Represent EReference with specified EOpposite reference as a single diagram link","2011-05-01 08:07:48"
147270,"GMF-Tooling (ARCHIVED)","Core","gmp.gmf-tooling-inbox","NEW"," ---","Ecore diagram editor. Annotations cannot be added at the attribute level.","2011-05-01 08:06:54"
119248,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[RulersGrid] Snap to Grid should allow snapping from any side","2010-07-19 21:58:50"
129533,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Fully supporting abitrary resource factory","2011-02-24 06:28:29"
144921,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","CrossReferencer does not answer all imports","2010-07-19 21:57:16"
390319,"GMF-Tooling (ARCHIVED)","Generation / Templates","borlander","NEW"," ---","Allow DI-based customization of the generated code","2013-06-06 06:38:26"
206073,"GMF-Runtime","General","gmf.runtime.diagram-inbox","NEW"," ---","GMF Text/Note - Japanese characters corruption","2011-05-01 08:01:07"
264877,"GMF-Runtime","General","gmf.runtime.diagram-inbox","NEW"," ---","Parametrize LabelDirectEditPolicy to finally replace DescriptionDirectEditPolicy class","2010-07-19 21:59:01"
141762,"GMF-Runtime","General","lgrahek","NEW"," ---","[Layout] Avoid obstructions does not work well for rectilinear routing","2010-07-19 21:58:14"
148402,"GMF-Tooling (ARCHIVED)","Core","tikhomirov.artem","NEW"," ---","[GMFGraph] Generated code should not create unlimited number of SWT Font and Color instances","2010-12-09 22:35:05"
165502,"GMF-Tooling (ARCHIVED)","Core","tikhomirov.artem","NEW"," ---","Defining 'name' attribute containing a space","2010-07-19 22:09:33"
374342,"Hudson","Core","winston.prakash","NEW"," ---","Provide a way to split Hudson configuration from Working Data","2013-10-25 01:40:19"
381186,"Hudson","Core","winston.prakash","NEW"," ---","Need a silent install config file to allow non-interactive install/upgrade","2012-05-31 08:52:29"
397663,"Hudson","Core","winston.prakash","NEW"," ---","Plugin Bundle WAR needs to adapt behaviour between new and existing HUDSON_HOME","2013-01-08 06:35:39"
416596,"Hudson","Core","winston.prakash","NEW"," ---","Enhancement: Provide better Group-of-job support and visualization of Build Pipeline","2014-05-10 01:23:57"
158066,"GMF-Runtime","General","aboyko","NEW"," ---","[Cleanup] notation model references ecore model using wrong kind of URI","2010-07-19 21:59:21"
160878,"GMF-Runtime","General","aboyko","NEW"," ---","[Connections] Connections between connections not hidden when compartment is minimized","2010-07-19 21:58:33"
203093,"GMF-Runtime","General","aboyko","NEW"," ---","[Commands] TreeInlineTextEditor doesn't rename tree items on Win Vista","2010-07-19 21:55:31"
227459,"GMF-Runtime","General","aboyko","NEW"," ---","[Layout] Support for customized padding between nodes","2010-07-19 12:30:57"
227913,"GMF-Tooling (ARCHIVED)","Core","aboyko","NEW"," ---","Bidi3.4: Exception is thrown when changing note font size","2010-07-19 12:17:08"
227917,"GMF-Tooling (ARCHIVED)","Core","aboyko","NEW"," ---","Bidi3.4: Changes in Text Formatting is not reflected to Geoshape notes","2010-07-19 12:18:09"
238844,"GMF-Runtime","General","aboyko","NEW"," ---","SortFilterViewerSorter may want to increase the strength of its collator to IDENTICAL","2010-07-19 21:55:53"
291484,"GMF-Runtime","General","aboyko","NEW"," ---","Unable to move border items programmatically","2010-10-11 08:58:52"
327922,"GMF-Runtime","General","aboyko","NEW"," ---","Graphics2DToGraphicsAdaptor incorrectly works with line attributes","2010-10-15 13:11:52"
109847,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] Runtime plug-ins need cleanup","2010-11-19 14:25:26"
109871,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Integrate sort/filter ListCompartmentEditPart capability with CanonicalEditPolicy","2010-07-19 21:59:35"
110237,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Support multiple element creation from the palette","2010-07-19 21:59:43"
110332,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Provide control over DiagramEditPart creation from Diagram.","2010-07-19 22:00:18"
110338,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Diagram links support for diagram based on a resource","2010-07-19 21:59:09"
111906,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Improve removal of a bendpoint from a connector (Press ALT and click on the bendpoint)","2010-07-19 22:00:17"
111911,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Contribution Item Service needs to support dynamic updates of tool-bar","2010-07-19 21:54:53"
111925,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Geoshapes] Support different line styles and arrow heads for geometric shapes / lines","2010-07-19 21:57:04"
111934,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Printing] Ability to drag page breaks view to affect offset / page size","2010-07-19 21:59:53"
112793,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[NoteTextLabel] GEF Integration: WYSIWYG Text Editing","2007-06-27 15:33:27"
112823,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Commands] Adopt Eclipse 3.2 Action Contribution Improvements","2010-07-19 21:55:19"
115145,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Commands] Global Action Service needs to be revisited.","2010-07-19 21:57:24"
115510,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ServiceProviders] Make tracing how an operation picks a provider easier","2010-07-19 21:57:37"
118855,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DeleteFromSupport] DiagramNameCompartmentEditPart needs to allow content to be deletable","2010-07-19 21:56:40"
120106,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ServiceProviders] Improve performance of AbstractProviderConfiguration","2010-07-19 21:57:21"
120370,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Apperance properties page should disable / hide properties when styles not installed","2010-07-19 21:56:50"
123661,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[OutlineView] Geoshape are not visible in the outline tree view when present on a logic diagram","2010-07-19 21:58:49"
128426,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Tutorial: GMF diagram runtime tutorial and example for SVG display","2012-03-06 22:57:40"
128542,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ImageSupport] animated SVG file cant be displayed in GMF","2018-11-08 02:26:14"
129344,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ServiceProviders] ModelingAssistantService provides() method can be optimized","2010-07-19 21:59:11"
129370,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] DiagramDocumentEditorMatchingStrategy needs changes after editing domain work","2010-07-19 21:57:15"
129676,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Allow the association of diagrams to arbitrary domain","2010-07-19 21:57:15"
130666,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Toolbar] ADOBE fonts cause workspace to crash","2010-07-19 21:57:39"
132311,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] Add scaled feedback layer to the diagram editor by default","2010-07-19 12:28:14"
132720,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] WrapperNodeFigure should support the IAnchorableFigure","2010-07-19 21:57:55"
133314,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[KeyboardBindings] Zoom tool grabs keyboard focus when mouse enters canvas area","2010-07-19 21:59:11"
134116,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[MacOS] GEF specific tool cursors look ugly on MacOS X","2010-07-19 21:56:59"
134120,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Invalid connection feedback is shown temporarily while creating connection","2010-07-19 21:59:28"
134495,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DeleteFromSupport] Use workbench keybinding to delete element on diagram","2010-07-19 21:57:42"
135108,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Layout] Connection to children don't work with list layout","2010-07-19 21:57:14"
135995,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Printing] PrintHelper dll loading can be fixed","2010-07-19 21:59:59"
136080,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[RTL] BiDi3.2: [HCG] Incomplete rectangle in RTL layout","2010-07-19 21:59:40"
138255,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[CopyPaste] Support heterogeneous selections in copy/paste framework","2010-07-19 12:24:58"
138581,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Impossible to Extend of the PolylineConnectionEx","2006-05-30 11:27:37"
138664,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Automatical set the property object in view","2010-07-19 21:57:53"
139129,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ImageSupport] Rendered image error feedback is not translated to relative coordinates","2010-07-19 21:59:39"
139823,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Org.eclipse.gmf.runtime.common.core.util.Log should have static methods that do not require the Plugin parameter to prevent unnecessary plugin loading","2010-07-19 21:55:24"
140894,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ServiceProviders] Services use IConfigurationElement repeatedly to retrieve info","2010-07-19 21:57:17"
141365,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Palette] Accessibility: No keyboard accessible way to create connectors","2010-07-19 21:58:36"
141789,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Layout] Arrange All should be called in generation code to initialize the diagram","2014-02-12 04:58:02"
142108,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] TVT3.2:TCT509: pl: Unable to choose the same file name as it was before when saving after deleting .geo file from filesystem","2010-07-19 21:57:46"
142651,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ServiceProviders] use of assert keyword in core services (Service)","2010-07-19 21:59:44"
143408,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Printing] move WorkspaceViewerProperties to public API","2010-07-19 12:29:57"
144473,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","ViewDescriptor is redundant with GEFs creationRequest","2010-07-19 12:25:32"
145340,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] Show/Hide Compartment menu item should be renamed to Show/Hide Compartments","2010-07-19 21:57:58"
145345,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Extra buffer around connections with same source and target...","2010-07-19 21:56:34"
145858,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Preferences] GMF should use Eclipse's Enable animations preference","2010-07-19 12:27:10"
146010,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Printing] DiagramContributionItemProvider should contribute printPreviewAction","2010-07-19 21:57:39"
146283,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Connector Labels menu is not available under Diagram->Filters menu","2010-07-19 21:59:08"
146591,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Connections should move while dragging a diagram object","2010-07-19 21:56:27"
147311,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Fonts in editparts","2010-07-19 21:58:10"
147315,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] DiagramColorRegistry caches up to 16 million Colors","2010-07-19 21:59:43"
147340,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Palette] Diagram pop-up bar policy loses palette listener","2010-07-19 21:58:24"
148192,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","can't add listener to transactional editing domain using extension point","2010-07-19 21:58:52"
149313,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Toolbar] Zoom Percentage and Screen Resolution","2010-07-19 12:31:00"
149328,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Services] Generated GMF sample plugins are activated too early","2010-07-19 21:58:03"
149337,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ZOrderSupport] Editparts that aren't containers must have a ContanerEditPolicy","2010-07-19 22:00:05"
149339,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ZOrderSupport] Cannot perform Order actions on multi-selected shapes within different containers","2010-07-19 21:57:40"
149431,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Action 'Restore Default Value' does not work","2010-07-19 21:59:48"
149507,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Properties not available for outline tree view","2010-07-19 22:00:15"
149861,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] ConnectionLayerEx.getConnectionRouter() should not hard code to return ObliqueRouter","2010-07-19 21:57:42"
150408,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Unable to update links to/form inner elements correctly using CanonicalConnectionEditPolicy","2010-07-19 12:31:04"
151225,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ElementSelection] AbstractElementSelectionProvider stores state data in instance variables","2010-07-19 21:58:58"
151227,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ElementSelection] ElementSelectionService stores data for the current service in instance variables","2010-07-19 21:58:44"
151859,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] NPE in handling double click","2010-07-19 21:56:59"
151977,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] IllegalArgumentException and NullPointerException displaying non-containment reference property in tabbed properties view","2010-07-19 21:58:21"
152276,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Linux] Black background for icons/blurred icons on GTK","2010-07-19 21:58:04"
152445,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[UIReduction] Do not provide disabled 'Remove from Diagram' menu item","2010-07-19 21:57:20"
152700,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] No validation on Layout Constraint of notation model","2010-07-19 21:58:58"
152765,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] EMFCompositePropertySourceDescriptor duplicates code from its superclass","2010-07-19 21:58:41"
153805,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] removeNotify called twice on contents editpart","2010-07-19 21:58:41"
153915,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","can not tell if a Notation view is a label or compartment","2010-07-19 12:28:22"
154158,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] Animation in wrong window","2010-07-19 21:59:02"
154275,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] Need public API for of OnConnectionLocator","2010-07-19 21:58:09"
154282,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] Need API for ImageFigureEx","2010-07-19 21:58:09"
154283,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] Need API for DelegatingDragEditPartsTracker","2010-07-19 21:58:04"
154526,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] Provide visual cue about a diagram type and its editing mode","2007-06-27 15:47:00"
154529,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Support click-thru and text input to create new list compartment item","2010-07-19 21:59:02"
154533,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ModelingAssistant] Add instructions/tips to action bars","2010-07-19 12:28:15"
154998,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] SortFilterAction causes transaction errors","2010-07-19 21:58:39"
155170,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Palette] GMF's PaletteViewerProvider is hidden","2010-07-19 21:59:52"
155901,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Show more meaningful mouse cursor over connectors","2010-07-19 21:58:19"
155933,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[BorderItems] Border item causes incorrect containment behavior","2010-07-19 21:57:46"
156097,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DragDrop] Error in transferAdapterProviders example in docs","2010-07-19 21:58:53"
156423,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] CommonLabelProvider: property title bar disappear when multiple editparts selected","2010-07-19 21:57:10"
156579,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Properties page has no contents for an edit part selected from the Tree Viewer","2010-07-19 21:57:03"
156614,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[CopyPaste] Improvements to CopyingResource","2010-07-19 21:56:58"
156859,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Need connection line smoothness preference support","2010-07-19 21:56:55"
157194,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ServiceProviders] ViewService create methods don't have a parameter for the editing domain","2010-07-19 21:56:39"
157296,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Removing view from advanced property section","2010-07-19 21:59:35"
157394,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Commands] CompositeCommand doesn't use progressMonitors correctly","2010-07-19 21:58:06"
157525,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] 'Restore Default Value' button not working","2010-07-19 21:56:26"
157658,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Need abstraction for creating an Edge in ConnectionViewFactory","2010-07-19 21:58:47"
157755,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] Rose required to use GMF?","2010-07-19 21:56:43"
157920,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Printing] Missing mnemonic keys - Print dialog box","2010-07-19 22:00:08"
158352,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] The color of the scroll arrow should not be green when it cannot be used","2010-07-19 22:00:00"
158617,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] DiagramDocumentEditorMatchingStrategy doesn't resolve editor","2010-07-19 21:59:46"
158740,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] DiagramInputDocumentProvider can't be used as IDiagramDocumentProvider","2013-04-16 10:43:56"
158795,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[EditPart] Extend IAdaptable parser context to provide adapters to gef-specific notions.","2010-07-19 21:59:47"
158844,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Layout] Cannot extend routing mechanism","2010-07-19 21:59:18"
159611,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Palette] No palette update for capabilities change during diagram initialization","2010-07-19 21:59:52"
159636,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Element Selection Dialog should be prepopulated with list of previously selected elements","2010-07-19 21:56:25"
159639,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ElementSelection] Double click on Select Element Dialog needs to be handled","2010-07-19 21:56:48"
159720,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[OutlineView] Outline View always listens and resolves elements","2010-07-19 12:26:20"
159760,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ServiceProviders] CoreException thrown when policyClass specified in popupStructuredContributionCriteria","2010-07-19 21:58:30"
159794,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Printing] Page Setup: Margins value change when switching between inches and millimeters","2010-07-19 21:57:35"
159811,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Commands] DONE notification fired by operation history before transaction is committed in WriteCommand","2010-07-19 21:57:29"
159827,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] NPE in DiagramGraphicalViewerKeyHandler when page down","2010-07-19 21:58:15"
159850,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[KeyboardBindings] DiagramEditor should not hardcode keyboard shortcuts for common actions","2010-07-19 21:59:53"
159852,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] DiagramDocumentEditor provides the same createOperationHistory() method as it's superclass","2010-07-19 21:59:03"
159924,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DiagramEditor] DiagramIOUtil.unload assumes there's nothing but single diagram in the diagram's resource","2010-07-19 22:00:03"
160552,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Commands] FileModificationValidator loses the IStatus","2010-07-19 21:59:47"
160733,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[EditPart] RefreshConnectionsRequest .getShapes() should be renamed as it is not restricted to shapes","2010-07-19 21:56:50"
160740,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] & inside quoted name is used as the mnemonic in properties title bar","2010-07-19 21:56:53"
161079,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DeleteFromSupport] Canonical-like connection delete behavior when installed CanonicalEditPolicy is not enabled","2010-07-19 21:56:57"
161093,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Layout] Need easy way re-route connections without moving shapes","2010-07-19 12:26:08"
161428,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[CopyPaste] Logic Diagram: LED terminals shift with multiple cut-paste operations.","2010-07-19 21:59:35"
161928,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Cleanup] Miss ""Show/Hide Connector Labels"" on ""Diagram"" main menu","2010-07-19 21:58:44"
162721,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Font Height on toolbar and property view can not sync when use un-predefined value.","2010-07-19 21:59:14"
162762,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DeleteFromSupport] Deleting a connection whose source/target is canonical automatically deletes the element","2010-07-19 21:56:27"
162998,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Commands] AbstractModelActionDelegate can leave hanging open composite operation","2010-07-19 21:58:47"
163133,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Connection using TreeRouter should change Router if there are no other connections","2010-07-19 21:59:27"
163372,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Printing] Connections shown in print output even if out of scrolled area","2010-07-19 12:27:09"
163518,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Printing] Printing using workspace settings doesn't scale and/or clip properly.","2007-06-19 12:21:17"
163521,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Printing] Printing using workspace settings doesn't scale - part 2","2010-07-19 12:30:37"
163632,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Please undo the hack in EMFCompositeSourcePropertyDescriptor.getID() to return the Feature so that the method behaves properly again (returns the ID as the methodname says).","2010-07-19 21:59:28"
163675,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ImageSupport] copy/paste the shapes as image does not respect the figure visibility","2007-06-20 09:27:10"
163697,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[KeyboardBindings] DiagramEditor accelerator keys are hard-coded...","2010-07-19 12:30:04"
164124,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Decorators] Decorations show through an overlapping shape","2010-07-19 12:30:14"
164669,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","Resolve Canonical Framework issues in the GMF Runtime","2010-07-19 21:58:23"
165370,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DeleteFromSupport] org.eclipse.gmf.runtime.diagram.ui.internal.actions.DeleteFromModelAction calculateEnabled()  checks not strict enough","2010-07-19 12:29:16"
165670,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[RTL] RTL printing does not scale correctly","2010-07-19 21:59:30"
167084,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[CopyPaste] PasteCommand always returns OK command result","2010-07-19 12:29:30"
167316,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[EditPart] Better support for rotation","2011-10-06 23:09:48"
167737,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Connections] Anchor points on connections to connections bounce around","2008-06-19 11:14:12"
168280,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ElementType] Push the SpecializationType.getMatcher() API up to IElementType","2010-07-19 22:00:14"
169352,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[DragDrop] Invalid feedback figure bounds","2010-07-19 12:30:01"
169354,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Properties] Allow to specify custom default font in AppearancePreferencePage","2007-06-27 15:59:48"
169856,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[BorderItems] Obstacle avoiding when connection end is a BorderItem","2010-07-19 21:56:24"
170017,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[Commands] The commands should be disposed immediately when exceptions happen in AbstractCommand/AbstractTransactionalCommand's execution","2010-07-19 21:55:46"
171468,"GMF-Runtime","General","ahunter.eclipse","NEW"," ---","[ElementType] post element creation configuration uses wrong client context","2010-07-19 12:23:48"
