"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
454919,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Errors running builder 'Maven Project Builder' on project - java.lang.NoClassDefFoundError: org.codehaus.plexus.components.io.resources.PlexusIoResourceCollection","2014-12-11 15:36:29"
454945,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Updating Maven Project repeatedly throws exception","2014-12-11 16:30:11"
455864,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","target/m2e-wtp/web-resources/WEB-INF does not exist with Eclipse build actions","2014-12-22 13:31:20"
461613,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","maven-ear-plugin <skinnyWars> setting is not honored","2022-08-30 10:06:01"
462591,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Missing ""Web Deployment Assembly"" entry","2015-03-19 19:37:59"
481409,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","m2e-wtp does not support webjars as Maven depedencies","2015-11-04 11:26:20"
481746,"M2E-WTP","overlay","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Overlay from a jar packaging project in workspace ignored","2015-11-09 16:28:08"
482284,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","LATEST meta-version not supported properly","2016-01-12 19:24:04"
482809,"M2E-WTP","overlay","m2e-wtp.core-inbox","UNCONFIRMED"," ---","war overlay exclusion not working in m2e","2015-11-23 07:46:15"
488417,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Allow programmatically override or disable of project configurators","2016-03-09 13:24:02"
511052,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Path separator character in pom property is duplicated in filtered resources (web.xml)","2017-01-25 13:09:14"
513133,"M2E-WTP","overlay","m2e-wtp.core-inbox","UNCONFIRMED"," ---","EAR project with overlay WAR no getting republished on sub project update","2017-08-23 15:09:06"
518690,"M2E-WTP","build","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Rebuilding workspace occasionally removes entries from the org.eclipse.wst.common.component file","2017-08-24 09:25:41"
525898,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Converting existing EAR project to Maven causes deployment assembly dependencies to be lost","2017-10-11 17:48:39"
529242,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Cannot install m2e-wtp on Oxygen 4.7.2 (version Eclipse IDE for Java Developers)","2017-12-27 10:13:06"
529915,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","m2e-wtp doesn't pick up refreshed webResources","2018-01-27 10:43:47"
530741,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","/src/test/resources bound to WEB-INF/classes","2018-02-05 19:19:52"
535074,"M2E-WTP","overlay","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Deadlock due to OverlayResourceChangeListener","2018-05-24 11:32:18"
537401,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Classpath entry org.eclipse.m2e.MAVEN2_CLASSPATH_CONTAINER will not be exported or published. Runtime ClassNotFoundExceptions may result.","2022-08-31 06:01:06"
538561,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","genTestSrcDir in Deployment Assembly causes test classes and resources to deploy","2018-09-10 08:24:14"
538843,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","m2e-wtp fail to link jar with nested resources in pom.xml and war/ear","2018-09-14 13:02:42"
549164,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","m2e-wtp 1.4.1 Don't uses resources from workspace resolution","2019-07-11 04:26:07"
551467,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","web-fragment JAR is not copied to WEB-INF/lib (omnifaces)","2019-10-02 10:54:35"
551649,"M2E-WTP","documentation","m2e-wtp.core-inbox","UNCONFIRMED"," ---","unable to use Workspace Resolution in multi-module project, latest versions of everything","2020-11-25 22:42:46"
551806,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Classes Missing from Jar","2019-10-05 12:08:10"
560719,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Silently failing project configuration","2020-03-03 07:32:10"
565031,"M2E-WTP","jsf","m2e-wtp.core-inbox","UNCONFIRMED"," ---","maven bug","2020-07-07 15:11:44"
565362,"M2E-WTP","build","m2e-wtp.core-inbox","UNCONFIRMED"," ---","While processing maven update the Deployment Assembly of the project has been resets","2020-07-20 08:24:29"
572774,"M2E-WTP","build","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Maven Pom.xml fail when this compile code.","2021-04-12 05:05:34"
573302,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","POM editor's close tag assist is putting the end tag in the wrong place","2021-05-01 13:35:06"
573542,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Installation of maven cosole log fails","2021-05-14 11:18:24"
573878,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Generation of java files from xsd with xjc fails","2021-06-01 03:55:52"
576681,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","M2E does not follow maven-ear-plugin output filename mapping change since version 3.0.0 of the plugin","2021-10-17 11:34:52"
577056,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Maven build lock jar files in .m2 directory","2021-11-04 05:12:02"
577938,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Maven pom loader mangles UNC path failing to load pom file from docker image under Windows WSL","2022-01-02 05:39:27"
578517,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","NullPointerException is thrown when using Maven POM editor","2022-02-01 15:32:50"
578830,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","java.net.URISyntaxException: Illegal character in path in MavenRuntimeClasspathProvider.addJarsFromBundle","2022-03-17 04:34:18"
579173,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","New M2E POM Editor has regressions","2022-03-13 19:30:57"
580858,"M2E-WTP","build","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Compile Error seen in Eclipse but project builds at cmd line using MVN","2022-10-03 21:04:29"
581226,"M2E-WTP","build","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Upon modification to org.eclipse.m2e.runtime plugin, Content Assist stops working.","2022-12-20 10:02:16"
581622,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Lauch Maven Task broken","2023-03-06 03:09:54"
581734,"M2E-WTP","Core","m2e-wtp.core-inbox","UNCONFIRMED"," ---","Circular reference detected trying to get service {org.eclipse.m2e.core.project.IMavenProjectChangedListener}","2023-03-31 06:23:06"
484743,"MDHT","Core","mdht-inbox","UNCONFIRMED"," ---","Deleting an item loses focus in UML Table editor","2015-12-20 20:22:28"
485942,"MDHT","General","mdht-inbox","UNCONFIRMED"," ---","Update description of main Git repository","2016-01-15 11:09:11"
486687,"MDHT","CDA","mdht-inbox","UNCONFIRMED"," ---","Spaces in application path break CDA project creation","2016-01-27 18:05:20"
488902,"MDHT","General","mdht-inbox","UNCONFIRMED"," ---","MDHT-Update-*.zip has wrong name","2016-03-02 17:06:20"
491919,"MDHT","General","mdht-inbox","UNCONFIRMED"," ---","MDHT CDAR2.1 Validation - Missed NullFlavor Detection","2016-04-21 16:10:24"
492110,"MDHT","CDA","mdht-inbox","UNCONFIRMED"," ---","CDA Validation - Bad Code System","2016-04-21 15:57:11"
517759,"MDHT","FHIR","mdht-inbox","UNCONFIRMED"," ---","Some types are imported as Resources and not References in alignment with the FHIR spec.","2017-06-02 16:46:28"
526143,"MDHT","CDA","mdht-inbox","UNCONFIRMED"," ---","Mismatch in errors","2017-10-17 08:38:19"
377201,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","Provide structure for unit testing in merger tool","2012-04-21 14:29:45"
377528,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","Change the way Model and Processor objects are created in the merger tool","2012-04-24 11:01:33"
402639,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","Not location directory","2013-03-07 06:50:51"
406409,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","BPMN2 DI: Invalid definition of DiagramElement in DI Metamodel","2013-04-24 05:45:55"
415162,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","NullPointerException importing XSD into process","2013-08-15 15:02:07"
417092,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","Removing components from UI and then extending the flow in bigger flows not working","2013-09-12 09:35:58"
423288,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","When moving a group, the sequence flows are sometimes re-arranged in an undesired manner","2013-12-05 05:24:56"
437664,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","Eclipse Kepler BPMN2 Modeler 1.0.2 - Collaboration diagram does not have Data Items tab","2014-06-18 06:15:17"
473686,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","IllegalStateException in TargetRuntime.getRuntime (378)","2015-07-27 14:51:49"
474177,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","Opening BPMN file with extensions from a specific namespace causes Validator to hang/Eclipse to crash","2015-08-03 15:36:21"
474252,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","Support for HIDPI","2017-12-22 11:39:09"
476087,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","ClassCastException from DIGenerator.createDIEdge if the edge has an associated textAnnotation","2015-08-28 00:16:01"
485309,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","jBPM Add Metadata feature creates wrong attribute","2016-01-07 02:12:53"
491222,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","Subprocess can not be collapsed","2016-04-07 05:59:42"
496138,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","UNABLE TO MODEL IN BPMN 2.0","2016-06-14 16:59:16"
500142,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","ArrayOutOfBoundException in ManhattanConnectionRouter.calculateEnroute","2016-08-23 11:21:46"
541405,"MDT.BPMN2","Core","mdt-bpmn2-inbox","UNCONFIRMED"," ---","Bpmn files not valid against OMG schema","2018-11-21 09:55:23"
425476,"MDT.UML2","Core","mdt-uml2-inbox","UNCONFIRMED"," ---","BehavioredClassifier::conformsTo overload should extend the conformance to realized interfaces","2014-01-14 09:55:10"
472393,"MDT.UML2","Core","mdt-uml2-inbox","UNCONFIRMED"," ---","UI freeze in UMLEditor$9.selectionChanged (1026) -  - NamespaceOperations.getNamesOfMember (401)","2015-07-10 11:45:07"
473259,"MDT.UML2","Core","mdt-uml2-inbox","UNCONFIRMED"," ---","UI freeze in CommandActionHandler.run (86) -  - DeleteCommand.findReferences (172)","2015-07-22 03:53:07"
510302,"MDT.UML2","Core","mdt-uml2-inbox","UNCONFIRMED"," ---","UML2Util.destroy removes all adapters","2017-01-12 15:11:28"
513686,"MDT.UML2","Core","mdt-uml2-inbox","UNCONFIRMED"," ---","SubsetSupersetEObjectEList removes inverse from subset upon basicRemove","2017-03-23 04:20:00"
546727,"MDT.UML2","Core","mdt-uml2-inbox","UNCONFIRMED"," ---","Performance regression in profile definition (introduced by correction of bug #544487)","2019-05-31 10:18:33"
562703,"MDT.UML2","Core","mdt-uml2-inbox","UNCONFIRMED"," ---","ClassCastException when validating UML model with ecore.util.Diagnostician","2020-05-01 13:43:35"
569035,"MDT.UML2","Core","mdt-uml2-inbox","UNCONFIRMED"," ---","Add examples of how to save a model+stereotypes","2022-04-08 08:48:44"
510156,"Microprofile","General","microprofile-inbox","UNCONFIRMED"," ---","Unable to install maven plugin in IDE","2017-01-10 02:21:42"
510177,"Microprofile","General","microprofile-inbox","UNCONFIRMED"," ---","Expression view crashes debug session","2017-01-10 06:45:23"
510197,"Microprofile","General","microprofile-inbox","UNCONFIRMED"," ---","Crash on wake up on MacBook Pro 2016 (13,3)","2017-01-13 11:46:36"
570163,"Microprofile","General","microprofile-inbox","UNCONFIRMED"," ---","a bug in ticket availability component","2021-01-07 02:21:21"
400537,"MMT.ATL","Doc","mmt-atl.doc-inbox","UNCONFIRMED"," ---","Map including operation not property documented within eclipse","2013-02-12 04:41:28"
467342,"MMT.ATL","Doc","mmt-atl.doc-inbox","UNCONFIRMED"," ---","Language guide does not cover endpoint rules","2015-05-14 13:32:47"
385715,"MMT.ATL","Engine","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","ATL engine should tell, when trying to apply a stereotype when no profile is applied","2012-07-23 07:53:07"
385849,"MMT.ATL","UI","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","Switching to Debug Mode throws java.io.UTFDataFormatException","2013-08-14 04:08:41"
394376,"MMT.ATL","emfvm","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","IllegalAccessException when computing the size of an empty SubSequence","2012-11-15 05:44:12"
394876,"MMT.ATL","Engine","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","Containment references cannot span across models","2012-11-22 06:31:06"
395900,"MMT.ATL","emfvm","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","CoreServices API Injector Bug","2013-10-04 08:12:52"
396197,"MMT.ATL","UI","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","ATL Editor duplicates character in string literal when formatting","2012-12-10 10:14:49"
397692,"MMT.ATL","emfvm","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","error in declaration in to section not sufficiently catched","2013-01-08 11:34:07"
398943,"MMT.ATL","Engine","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","Stackunderflow due to missing do clause in called rule","2013-01-24 02:47:22"
400015,"MMT.ATL","Engine","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","AtlParser: comments present twice and proliferate when removing items from ATL code model","2013-02-05 13:58:25"
401443,"MMT.ATL","Engine","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","multiple entrypoint rules accepted, but only first one executed","2013-02-21 12:46:00"
404344,"MMT.ATL","emfvm","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","ATL2006 compiler does not preserve XMI IDs","2014-05-07 04:10:13"
405347,"MMT.ATL","Engine","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","Problem with the '\' char in a string","2013-04-10 08:34:32"
412272,"MMT.ATL","UI","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","Problem with ATL compiling","2013-07-04 04:33:14"
428549,"MMT.ATL","Engine","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","Adding XCore support to ATL","2014-02-19 09:20:14"
476860,"MMT.ATL","UI","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","Editor confused by double quotes ("")","2020-09-04 10:53:55"
477125,"MMT.ATL","emfvm","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","Can not load UML state machine file","2015-09-10 22:07:34"
535355,"MMT.ATL","emfvm","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","Fails when extracting the output model of a bpmn transformation","2018-05-30 20:03:57"
543777,"MMT.ATL","UI","mmt-atl.toolkit-inbox","UNCONFIRMED"," ---","keywords cannot be used in the metamodel","2019-12-05 16:25:49"
363325,"MoDisco","Main","modisco.web-inbox","NEW"," ---","SWTBot tests disabled for juno build","2013-12-26 04:24:46"
415657,"MoDisco","Main","modisco.web-inbox","NEW"," ---","Disabling of 'org.eclipse.modisco.jee.jsp.discoverer' to deliver to Luna M1","2019-11-21 07:40:37"
276084,"MTJ (Archived)","SDK Management","dsdp.mtj-inbox","NEW"," ---","[fiximprove][Device] : Problem when change a device that is in use on the workspace","2010-06-29 19:16:11"
472182,"MoDisco","Main","gdupe","NEW"," ---","Missing debug information in EcoreBrowser.handleChangedResources(2636)","2015-07-13 09:29:43"
421175,"Lyo","Core","lyo.core-inbox","NEW"," ---","Allow multiple resources in a response using OSLC4J","2018-05-29 16:31:44"
517855,"Lyo","Core","lyo.core-inbox","NEW"," ---","OSLC resources with recursive loops cannot be persisted in a triplestore","2018-05-29 16:32:15"
359247,"MoDisco","Technologies","modisco.web-inbox","NEW"," ---","[Unit Test Failure] org.eclipse.(gmt.)?modisco.kdm.uml2converter.tests.KdmToUml2.*.testKdmToUmlConverter","2015-06-05 07:23:11"
359248,"MoDisco","Technologies","modisco.web-inbox","NEW"," ---","[Unit Test Failure] testKdmToUmlConverter_bug318638","2015-06-03 11:39:12"
362486,"MoDisco","Technologies","modisco.web-inbox","NEW"," ---","Namespace.getGroupedCode should be declared as containment","2013-12-23 04:46:26"
376049,"MoDisco","Main","modisco.web-inbox","NEW"," ---","removal of the documentation moved to the help center","2013-12-26 04:26:31"
378965,"MoDisco","Main","modisco.web-inbox","NEW"," ---","Tests disabled due to EMF Compare API change","2013-12-26 04:26:36"
399411,"MoDisco","Main","modisco.web-inbox","NEW"," ---","[Unit Test Failure] org.eclipse.gmt.modisco.java.discoverer.cdo.tests","2015-06-05 07:15:33"
399504,"MoDisco","Main","modisco.web-inbox","NEW"," ---","[Unit Test Failure] org.eclipse.modisco.java.discoverer.cdo.tests","2015-06-09 04:06:50"
409564,"MoDisco","Main","modisco.web-inbox","NEW"," ---","The metric, bundle usage and test reports are not packaged in the documentation","2013-12-26 04:26:44"
415294,"MoDisco","Technologies","modisco.web-inbox","NEW"," ---","LabeledStatement not resolved","2016-05-20 10:49:06"
415550,"MoDisco","Technologies","modisco.web-inbox","NEW"," ---","NullPointerException in GenericXMLWriter","2013-12-26 04:26:27"
470350,"MoDisco","Main","modisco.web-inbox","NEW"," ---","[Unit Test Failure] org.eclipse.modisco.java.browser.customization.test.Tests.bug308991","2015-06-18 08:45:37"
471096,"MoDisco","Main","modisco.web-inbox","NEW"," ---","MetaclassInstance features have to be moved to an EMF dedicated plug-in","2015-07-13 08:37:09"
474295,"MoDisco","Main","modisco.web-inbox","NEW"," ---","NullPointerException in AbstractDiscoverKDMSourceAndJavaModel.getJava2DirectoryFromPackage (514)","2015-08-05 05:01:43"
507587,"MoDisco","Main","modisco.web-inbox","NEW"," ---","[New Browser] Menu manager does not use the unwrapping selection provider","2016-11-16 03:48:24"
305435,"MPC","wizard","mpc.wizard-inbox","NEW"," ---","[MPC] wizard looses ability to traverse by keyboard","2011-09-27 07:46:10"
233412,"Mangrove (ARCHIVED)","org.eclipse.soa.mangrove.leaves","adrian.mos","NEW"," ---","Plugin to generate bpel code from intermediate model","2011-02-21 10:04:37"
337728,"Mangrove (ARCHIVED)","org.eclipse.soa.mangrove.core","adrian.mos","NEW"," ---","Viewer for the Mangrove Core","2011-02-21 09:59:15"
399639,"Mangrove (ARCHIVED)","org.eclipse.soa.mangrove.branches","adrian.mos","NEW"," ---","Basic Governance View for Mangrove elements","2013-01-31 10:07:24"
494300,"Lyo","Core","andriib","NEW"," ---","Generator: creation & selection dialogs code broken","2017-11-06 12:52:58"
512776,"Lyo","docs","andriib","NEW"," ---","Stock Bugzilla adaptor points to the wrong Bugzilla Landfill installation","2017-11-06 12:52:47"
512777,"Lyo","docs","andriib","NEW"," ---","Stock Bugzilla adaptor fails authentication using correct credentials","2017-11-06 12:52:48"
515016,"Lyo","docs","andriib","NEW"," ---","Replace Archives link on the website","2017-04-10 06:02:21"
515261,"Lyo","Tools","andriib","NEW"," ---","Add library to automate triplestore synchronisation for the fat OSLC Server","2017-11-06 12:53:29"
518519,"Lyo","Tools","andriib","NEW"," ---","Generator shall use generic collection types","2017-06-20 10:32:44"
518935,"Lyo","Tools","andriib","NEW"," ---","Move MyResource.*html methods into another class MyResourceRenderer","2017-06-29 05:19:49"
526151,"Lyo","Tools","andriib","NEW"," ---","The toolchain tree cannot be expanded if a specification is present","2018-02-15 14:34:14"
531982,"Lyo","Core","andriib","NEW"," ---","Allow returning a Model","2018-03-04 17:20:54"
533284,"Lyo","Tools","andriib","NEW"," ---","JSON is assembled by hand in JSP pages","2018-04-07 15:47:58"
159899,"MDT.UML2","Core","camle","NEW"," ---","Some UML strings not translated","2007-08-24 14:08:49"
402703,"Linux Tools","Libhover","cdt-doc-inbox","NEW"," ---","No STL documentation for code completion popup window.","2014-03-24 22:40:18"
495311,"Lyo","Core","christian.ekholm","NEW"," ---","EMF2OSLC for code generator","2017-11-06 12:52:54"
482176,"MDHT","FHIR","dcarlson","NEW"," ---","[FHIR] Enhance coverage of importing FHIR specs to UML","2016-05-20 11:17:50"
482185,"MDHT","Core","dcarlson","NEW"," ---","Table editor Filter Base Type does not work","2015-11-13 18:47:55"
483318,"MDHT","FHIR","dcarlson","NEW"," ---","[FHIR] Enhance table editor UI for FHIR models","2016-01-02 16:08:06"
483843,"MDHT","FHIR","dcarlson","NEW"," ---","[FHIR] Create plug-in with UML model and generated Java for FHIR core","2015-12-23 18:52:55"
487967,"MDHT","FHIR","dcarlson","NEW"," ---","[FHIR] Update models for FHIR specification version","2016-05-20 13:36:17"
239971,"MTJ (Archived)","SDK Management","dsdp.mtj-inbox","NEW"," ---","[fiximprove][SDK] : Automatically search for UEI SDKs","2009-07-07 15:51:34"
273720,"MTJ (Archived)","Deployment","dsdp.mtj-inbox","NEW"," ---","[fiximprove] : Launch of emulator produces an incorrect jar file","2009-09-01 05:08:24"
274009,"MTJ (Archived)","UI","dsdp.mtj-inbox","NEW"," ---","[fiximprove] [AppDescEditor]: No preferences for the JAD editor","2009-08-27 13:59:49"
277078,"MTJ (Archived)","Core","dsdp.mtj-inbox","NEW"," ---","[fiximprove][Device] : Can not create a MIDlet project for a renamed Device","2010-06-29 19:15:47"
285600,"MTJ (Archived)","General","dsdp.mtj-inbox","NEW"," ---","[fiximprove]: Use ""Babel Pseudo Translation Test"" to verify our translatability","2009-08-26 15:30:32"
286528,"MTJ (Archived)","SDK Management","dsdp.mtj-inbox","NEW"," ---","[fiximprove][SDK]: Device editing. Leaving preverifier field blank is not allowed, but should be.","2009-11-03 04:41:48"
286619,"MTJ (Archived)","UI","dsdp.mtj-inbox","NEW"," ---","[fiximprove][API Usage Problem]: AbstractDeviceEditorPage.editDevice declared as non-API type AbstractMIDPDevice","2009-08-14 06:58:28"
287958,"MTJ (Archived)","UI","dsdp.mtj-inbox","NEW"," ---","[fiximprove][API Usage Problem]: EmptyOutlinePage illegally implements IPage via ISortableContentOutlinePage","2009-08-28 09:46:58"
287961,"MTJ (Archived)","UI","dsdp.mtj-inbox","NEW"," ---","[fiximprove][API Usage Problem]: ListDescriptorPropertyDescription illegally extends DescriptorPropertyDescription","2009-08-28 08:08:15"
288508,"MTJ (Archived)","Docs","dsdp.mtj-inbox","NEW"," ---","[fiximprove]: [docs]  Java ME Development User Guide > Tasks > Localize Strings","2010-04-22 12:47:30"
288520,"MTJ (Archived)","Docs","dsdp.mtj-inbox","NEW"," ---","[docs]  Java ME Development User Guide > Reference > Preferences","2009-09-04 14:32:22"
290088,"MTJ (Archived)","General","dsdp.mtj-inbox","NEW"," ---","[fiximprove]: [nl] Translate MTJ into Chinese","2010-04-23 07:58:15"
