"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
567352,"Viatra","Query","viatra-query","UNCONFIRMED"," ---","Different Answers for Cyclic Recursive Patterns using DRED and DDF","2020-10-12 08:08:51"
567602,"Viatra","Query","viatra-query","UNCONFIRMED"," ---","Export Rete Network Visualization Graph","2020-10-07 04:57:49"
568963,"Viatra","Query","viatra-query","UNCONFIRMED"," ---","DelayUpdatePropagation() can result in slowdown","2020-11-20 04:26:53"
580672,"Viatra","Query","viatra-query","UNCONFIRMED"," ---","Oomph setup fails when starting with modeling platform","2022-09-02 15:57:12"
580745,"Viatra","Query","viatra-query","UNCONFIRMED"," ---","Add support for relation evaluation similar to expression evaluation","2022-11-29 06:58:16"
580778,"Viatra","Query","viatra-query","UNCONFIRMED"," ---","Improvements related to RelationEvaluation","2022-09-22 05:48:54"
519848,"Viatra","Transformation","viatra-transformation","UNCONFIRMED"," ---","Setting a transformation breakpoint throws error if the resource of the Transformation Class is missing","2020-11-23 08:30:49"
561254,"Viatra","Transformation","viatra-transformation","UNCONFIRMED"," ---","Model Transformation template ""getExampleRule()"" uses deprecated methods","2020-03-19 08:47:43"
506471,"Viatra","Query","zoltan.ujhelyi","UNCONFIRMED"," ---","Type inferer fails with EObject","2020-11-23 08:30:51"
537412,"Viatra","Integrations","zoltan.ujhelyi","UNCONFIRMED"," ---","ClassCastException in InitValidatorsForEditorHandler","2020-12-07 12:55:33"
561210,"Viatra","Examples","zoltan.ujhelyi","UNCONFIRMED"," ---","Add tutorial examples to example repository","2020-12-07 12:55:53"
388823,"Virgo","jetty","virgo-inbox","NEW"," ---","Support Conditional Permission Admin","2012-11-27 14:42:51"
571573,"UOMo","Core","werner.keil","NEW"," ---","Remove Bintray/JCenter","2021-02-28 13:29:41"
459482,"Viatra","Query","zoltan.ujhelyi","NEW"," ---","Improve speed of scope calculation of EClasses with large metamodels","2020-11-23 08:30:51"
423491,"Viatra","Query","abel.hegedus","NEW"," ---","The Quest for Performance: Improve re-sampling implementation in Base","2016-04-11 05:45:31"
507960,"Viatra","Obfuscator","abel.hegedus","NEW"," ---","Provide application extension in installable feature to execute obfuscator from command line","2016-11-22 10:04:39"
507961,"Viatra","Obfuscator","abel.hegedus","NEW"," ---","Obfuscator UI should allow restore","2016-11-22 10:06:16"
507963,"Viatra","Obfuscator","abel.hegedus","NEW"," ---","Obfuscator UI should allow setting parameters","2016-11-22 10:09:13"
507964,"Viatra","Obfuscator","abel.hegedus","NEW"," ---","Provide option for one-way obfuscation","2016-11-22 10:14:55"
526995,"Viatra","Obfuscator","abel.hegedus","NEW"," ---","Provide an option to keep space in obfuscated models","2017-11-14 03:15:26"
251416,"VTP","wizards","aberry","NEW"," ---","PDE Template for voice formatter creation","2009-01-10 12:59:49"
252784,"VTP","Core","aberry","NEW"," ---","vtp needs a build system","2008-11-14 10:45:07"
273645,"VTP","Core","aberry","NEW"," ---","vtp.releng project fails to compile using the dash.athena system","2009-05-01 22:41:28"
309778,"Virgo","unknown","b.kapukaranov","NEW"," ---","Support p2 repositories in the Virgo repository chain","2011-06-17 09:31:15"
458278,"Viatra","Query","balazs.grill","NEW"," ---","Support flattening of recursive pattern composition","2019-05-27 07:45:59"
507032,"Viatra","Query","balazs.grill","NEW"," ---","Local Search handles types incorrectly","2020-11-23 08:30:57"
507776,"Viatra","Query","balazs.grill","NEW"," ---","Trigger hybrid matching automatically if Rete network is already initialized","2019-05-27 07:46:00"
130321,"VTP","simdebug","bdmetz","NEW"," ---","Open documents from log view","2006-03-03 10:25:51"
425572,"UPR (ARCHIVED)","DEPL","Chokri.Mraidha","NEW"," ---","Initial Contribution","2014-01-13 11:44:39"
485673,"UPR (ARCHIVED)","QFTP","Chokri.Mraidha","NEW"," ---","[BPMN] Derived attributes without value definition","2016-01-12 10:53:51"
287565,"VTP","editors","cnethery","NEW"," ---","Ghost Canvases make 'Jump To Exit' not work","2009-08-25 10:34:51"
287568,"VTP","editors","cnethery","NEW"," ---","Selected canvas icon is incorrect","2009-08-25 10:43:45"
515966,"Virgo","runtime","dmarthaler","NEW"," ---","Virgo fails to load resources from ext repository if installed under a directory containing spaces","2017-06-16 05:12:39"
388212,"Virgo","web-admin","eclipse","NEW"," ---","Support viewing all wirings for a specified package","2012-10-15 05:26:08"
389438,"Virgo","runtime","eclipse","NEW"," ---","Remove instrumented support from the KernelBundleClassloader","2012-09-13 11:58:32"
398762,"Viatra","Query","gabor.bergmann","NEW"," ---","The Quest for Performance: deduplicate EMF, IQBase and Rete input","2017-11-03 06:16:22"
398763,"Viatra","Query","gabor.bergmann","NEW"," ---","The Quest for Performance: smart Rete layouts","2018-07-06 03:55:34"
398765,"Viatra","Query","gabor.bergmann","NEW"," ---","The Quest for Performance: tuple and match representation, memories","2018-01-19 14:55:20"
398782,"Viatra","Query","gabor.bergmann","NEW"," ---","Implement a patient strategy for unresolveable proxy EObject","2016-04-19 05:24:44"
502099,"Viatra","Query","gabor.bergmann","NEW"," ---","Faster Rete construction by reusing contents of stateless nodes","2020-11-23 08:30:56"
526801,"Viatra","Query","gabor.bergmann","NEW"," ---","Refactor Base Index instance store collections (cont'd)","2018-11-26 07:58:27"
530057,"Viatra","Transformation","gabor.bergmann","NEW"," ---","Investigate quadratic rule engine performance due to agenda hysteresis","2019-05-27 07:45:57"
515723,"Viatra","Query","harmath","NEW"," ---","Provide tooling for pattern test coverage","2018-02-08 09:44:35"
398737,"Viatra","Query","istvanrath","NEW"," ---","Ordered edges by index","2016-04-19 05:25:22"
398751,"Viatra","Query","istvanrath","NEW"," ---","Enhancement: add ""common"" section to OR patterns","2019-04-16 07:59:50"
389712,"Virgo","runtime","l.kirchev","NEW"," ---","Migrate blueprint beans to OSGi declarative services in org.eclipse.virgo.shell.command","2012-09-17 11:38:36"
408471,"Virgo","runtime","l.kirchev","NEW"," ---","[console] Some of the vsh commands are not working","2013-05-22 02:43:51"
155053,"VTP","runtime","lonnie","NEW"," ---","Need a Custom Module Developer's Guide","2006-08-24 11:35:11"
235044,"VTP","runtime","lonnie","NEW"," ---","OpenVXML perspective incompatible wtih voicebrowser launchers","2009-01-09 17:00:55"
261095,"VTP","design","lonnie","NEW"," ---","Preferences page could use improvement","2009-01-14 16:25:04"
261103,"VTP","design","lonnie","NEW"," ---","Status Icons show 'ok' or 'warning' status when call flow is broken in a dialog","2009-01-14 16:49:49"
261105,"VTP","design","lonnie","NEW"," ---","Branding lacks Add, Edit, and Remove buttons","2009-06-13 18:21:55"
261108,"VTP","design","lonnie","NEW"," ---","Branding heiarchy is broken","2009-01-14 17:19:05"
261111,"VTP","design","lonnie","NEW"," ---","Subdialog doesn't create new variables to recieve values from its outputs","2009-01-14 17:28:19"
261112,"VTP","design","lonnie","NEW"," ---","Pressing delete doesn't delete selected items in the Projects Viewer","2009-01-14 17:32:07"
261114,"VTP","design","lonnie","NEW"," ---","Connector lines/midpoints miscalculate their geometry","2009-01-14 17:45:59"
261115,"VTP","design","lonnie","NEW"," ---","Variable Assignment/Begin block can't be sorted","2009-01-14 17:56:54"
261117,"VTP","design","lonnie","NEW"," ---","Advanced Transfer doesn't display LastResult entries in variable list","2009-01-14 18:09:09"
261119,"VTP","design","lonnie","NEW"," ---","esc key behaves inconsistently in dialogs","2009-01-14 18:12:07"
261121,"VTP","design","lonnie","NEW"," ---","Batch deletions are not possible","2009-01-14 18:20:30"
261122,"VTP","design","lonnie","NEW"," ---","Media files cannot be rearranged","2009-01-14 18:27:44"
261123,"VTP","design","lonnie","NEW"," ---","Files cannot be renamed","2009-01-14 18:32:54"
261124,"VTP","design","lonnie","NEW"," ---","Projects cannot be renamed","2009-01-14 18:35:25"
261126,"VTP","design","lonnie","NEW"," ---","Script module's editor needs improvement","2009-08-05 11:26:27"
261129,"VTP","design","lonnie","NEW"," ---","Need more and more descriptive icons for displaying module types","2009-01-14 18:50:07"
261130,"VTP","design","lonnie","NEW"," ---","Portal entries can appear linked when they're not","2009-01-14 18:56:36"
275872,"VTP","runtime","lonnie","NEW"," ---","Default timeout values not in VXML for Question element","2009-05-12 10:00:08"
287569,"VTP","runtime","lonnie","NEW"," ---","Auto-deploy fails","2010-04-02 12:09:32"
379464,"VTP","design","lonnie","NEW"," ---","Error when filling out Input Document for webservice module","2012-05-14 15:56:59"
519641,"Viatra","Transformation","lunk.peter","NEW"," ---","Transformation Debugger stops only after a rule was fired","2018-01-05 10:34:04"
442889,"UPR (ARCHIVED)","UTP","marc-florian.wendland","NEW"," ---","[bad version] profiles has not the good version","2014-10-10 03:19:55"
130421,"VTP","simdebug","mike","NEW"," ---","Remove modal dialogs that report call completion status in Tellme browser","2009-04-30 18:55:03"
136173,"VTP","simdebug","mike","NEW"," ---","Add progress monitor to start method of IVoiceBrowser","2009-04-30 18:51:22"
140711,"VTP","simdebug","mike","NEW"," ---","SkDialer.dll should be relocated to make single jar work","2009-04-30 18:59:11"
274575,"VTP","runtime","mike","NEW"," ---","All plugins need to have current version numbers and should include the "".qualifier"" extension.","2009-05-01 01:08:26"
275106,"VTP","simdebug","mike","NEW"," ---","Multiple Skype dialer implementation not implemented","2009-05-06 02:14:58"
361971,"Virgo","runtime","milesg78","NEW"," ---","Session failover does not work with Virgo-Tomcat","2015-06-11 16:05:08"
355933,"Virgo","runtime","nobody","NEW"," ---","Implement draft OSGi subsystems specification","2011-08-26 06:52:52"
272549,"VTP","runtime","trip","NEW"," ---","calling the same instance of a fragment multiple times works incorrectly after the first call","2009-04-30 15:15:23"
275482,"VTP","doc","trip","NEW"," ---","User's Guide is Out of Date","2009-05-08 12:15:17"
278084,"VTP","editors","trip","NEW"," ---","custom dialogs sometimes lost between restarts","2009-05-27 12:49:44"
279689,"VTP","editors","trip","NEW"," ---","add feedback for incoming variable configuration","2009-06-09 16:03:48"
279690,"VTP","editors","trip","NEW"," ---","In the subdialog/fragment configuration screen, Variables tab, enhance usability for application variable list","2009-06-13 00:22:11"
280280,"VTP","editors","trip","NEW"," ---","when developer clicks in the javascript expression box, automatically select the 'use this javascript expression' option","2009-06-15 13:03:10"
280282,"VTP","editors","trip","NEW"," ---","when developer clicks in the static value box, automatically select the 'use this value' option","2009-06-15 13:12:13"
280500,"VTP","editors","trip","NEW"," ---","add a quick search feature to the variable assignment block","2009-06-16 18:07:40"
282470,"VTP","editors","trip","NEW"," ---","Language selection has no effect in the fragment configuration dialog","2009-07-05 15:48:17"
282472,"VTP","editors","trip","NEW"," ---","ability to add notes to any block","2009-07-05 18:20:20"
283902,"VTP","editors","trip","NEW"," ---","fragment configuration information lost if fragment is unavailable when parent application is opened","2009-07-17 18:38:51"
285035,"VTP","editors","trip","NEW"," ---","attached data for different brands is broken","2009-07-29 12:45:58"
285061,"VTP","editors","trip","NEW"," ---","The last export target (.war file) name is remembered and associated by project, not by workspace","2009-07-29 14:54:18"
353038,"VTP","editors","trip","NEW"," ---","No way to specify MaxTime attribute for the Transfer block","2011-08-03 02:47:30"
528518,"uDig","General","udig-inbox","NEW"," ---","WMT tiles not rendered","2015-10-11 15:32:03"
528520,"uDig","General","udig-inbox","NEW"," ---","Disposal of GridCoverageReader","2015-07-10 07:04:35"
528521,"uDig","General","udig-inbox","NEW"," ---","SDK build not Working","2015-11-18 07:53:53"
528523,"uDig","General","udig-inbox","NEW"," ---","Tutorials (RCP) are not working","2015-10-11 15:24:16"
528524,"uDig","General","udig-inbox","NEW"," ---","a bug in Postgis resource selection udig 1.5","2015-10-05 07:55:03"
528527,"uDig","General","udig-inbox","NEW"," ---","Setup sonar Qube Build-Job for Eclipse","2015-10-12 08:08:40"
528532,"uDig","General","udig-inbox","NEW"," ---","Unify naming of test bundles","2016-01-06 02:06:11"
528533,"uDig","General","udig-inbox","NEW"," ---","Convert test bundles (*.tests) to fragments to have access to internal classes","2016-01-06 02:09:09"
528541,"uDig","General","udig-inbox","NEW"," ---","IllegalStateException when closing udig while Map with MySQL layer is open","2017-06-06 07:34:31"
528543,"uDig","General","udig-inbox","NEW"," ---","obsolete property test id in org.locationtech.udig.info plugin.xml","2017-10-02 07:12:22"
528581,"uDig","General","udig-inbox","NEW"," ---","Allow PMCs to add webhooks for github repository (locationtech/udig-platform)","2018-01-31 03:07:11"
528584,"uDig","General","udig-inbox","NEW"," ---","Althought XVNC is activated for uDig builds, UI Tests modules fail with errors","2018-01-31 03:09:15"
488334,"USSSDK","General","usssdk-inbox","NEW"," ---","[USS] Provide explicit authentication API","2016-10-05 23:20:30"
488335,"USSSDK","General","usssdk-inbox","NEW"," ---","[USS] Add IProgressMonitor support","2017-03-16 01:43:27"
505719,"USSSDK","General","usssdk-inbox","NEW"," ---","Do not log ""No password provided."" as an error","2016-10-14 01:14:43"
511392,"USSSDK","General","usssdk-inbox","NEW"," ---","Distinguish between 401 as unauthenticated vs unauthorized","2017-01-31 10:59:05"
518461,"USSSDK","General","usssdk-inbox","NEW"," ---","USS Login process should have fallback option when SWT Browser fails to load","2017-07-27 10:01:58"
520263,"USSSDK","General","usssdk-inbox","NEW"," ---","[USS] OAuth login browser should indicate requesting client data","2017-07-27 09:57:20"
527073,"USSSDK","General","usssdk-inbox","NEW"," ---","Provide ability to delete blobs","2018-05-29 11:05:10"
528495,"USSSDK","General","usssdk-inbox","NEW"," ---","Oomph Preference Synchronization cannot authorize","2018-03-19 10:31:47"
528713,"USSSDK","General","usssdk-inbox","NEW"," ---","The ""Preference Synchronization"" dialog has text cropped on Linux-GTK","2021-05-18 22:53:50"
551550,"USSSDK","General","usssdk-inbox","NEW"," ---","Fix bad EPL/SUA 2.0 in all feature.properties","2019-11-20 11:49:37"
415404,"Vertx","Core","vertx.core-inbox","NEW"," ---","Provide an EventBus API to introspect the current queue/topic names","2015-03-24 05:03:16"
415409,"Vertx","Core","vertx.core-inbox","NEW"," ---","Custom SSL trust managers","2015-03-24 05:03:19"
415412,"Vertx","Core","vertx.core-inbox","NEW"," ---","Option to not share runtime in verticles","2015-03-24 05:03:22"
415424,"Vertx","Core","vertx.core-inbox","NEW"," ---","Encryption for EventBus","2016-01-08 14:33:32"
415429,"Vertx","Core","vertx.core-inbox","NEW"," ---","Event bus flow control","2015-03-24 05:03:16"
415437,"Vertx","Core","vertx.core-inbox","NEW"," ---","Compression over the EventBusBridge","2015-03-24 05:03:20"
415443,"Vertx","Core","vertx.core-inbox","NEW"," ---","Add ability to wiretap messages on the event bus","2015-03-24 05:03:21"
415453,"Vertx","Core","vertx.core-inbox","NEW"," ---","Expose wire format for event bus","2015-03-24 05:03:18"
427029,"Vertx","Core","vertx.core-inbox","NEW"," ---","Changing visibility of DefaultHttpClientResponse.request to public","2014-11-13 05:40:40"
427927,"Vertx","Core","vertx.core-inbox","NEW"," ---","Add some additional helper methods for working with Buffers","2014-11-13 05:40:41"
427963,"Vertx","Core","vertx.core-inbox","NEW"," ---","Make HTTP Protocol version configurable or per request for httpclient.","2014-11-13 05:40:42"
428771,"Vertx","Core","vertx.core-inbox","NEW"," ---","Add ability to use wildcards in message bus topic subscription","2021-02-02 16:57:44"
429622,"Vertx","Core","vertx.core-inbox","NEW"," ---","Redirection support: 301 Moved Permanently","2015-10-17 10:54:04"
438573,"Vertx","Core","vertx.core-inbox","NEW"," ---","multipart/form-data support for http client","2015-01-20 15:56:54"
463601,"Vertx","Core","vertx.core-inbox","NEW"," ---","Document cipher suites in developer manual","2015-03-31 11:31:23"
469648,"Vertx","Core","vertx.core-inbox","NEW"," ---","Make Streams documentation less confusing","2015-06-08 13:09:34"
472166,"Vertx","Core","vertx.core-inbox","NEW"," ---","DNS host name resolution blocks event loop in HttpClient.","2015-07-16 04:51:04"
472830,"Vertx","Core","vertx.core-inbox","NEW"," ---","Simple TCP Socket support for the event bus","2015-07-16 08:31:32"
472831,"Vertx","Core","vertx.core-inbox","NEW"," ---","Make event bus transport layer pluggable","2015-07-16 08:33:57"
472832,"Vertx","Core","vertx.core-inbox","NEW"," ---","Improve date handling in json object","2015-07-16 08:45:58"
476607,"Vertx","Core","vertx.core-inbox","NEW"," ---","CLASSPATH via -cp does not accept jar directory","2015-10-03 01:58:16"
477341,"Vertx","Core","vertx.core-inbox","NEW"," ---","sendFile() raise NullPointerException","2015-11-09 06:39:33"
478657,"Vertx","Core","vertx.core-inbox","NEW"," ---","DnsClient.resolveSRV throws ArrayIndex exception","2015-09-30 04:27:45"
479472,"Vertx","Core","vertx.core-inbox","NEW"," ---","Unable to specify external cluster.xml when deploying a shadowjar (fatjar) on the classpath, need java property","2015-11-20 10:19:23"
479488,"Vertx","Core","vertx.core-inbox","NEW"," ---","Http server does not properly handle https requests","2017-02-07 07:31:15"
479583,"Vertx","Core","vertx.core-inbox","NEW"," ---","PEMTrustOptions cannot have more than 1 effective certificate.","2015-10-13 14:09:56"
480026,"Vertx","Core","vertx.core-inbox","NEW"," ---","Truncated UDP packet since 3.1.0","2016-01-26 05:11:40"
480240,"Vertx","Core","vertx.core-inbox","NEW"," ---","Vert.x EventBusMetrics SPI Class Needs Reply Flag or Topic Change","2015-10-20 12:59:07"
480242,"Vertx","Core","vertx.core-inbox","NEW"," ---","EventBus not yet set on vertx instance when 'createMetrics(EventBus eventBus)' called on classes implementing implements VertxMetrics","2015-10-20 13:09:03"
480285,"Vertx","Core","vertx.core-inbox","NEW"," ---","create a canonical vertx 3 maven archetype thats released with each vertx release (so it uses the latest versions)","2015-10-21 05:49:04"
480963,"Vertx","Core","vertx.core-inbox","NEW"," ---","DeploymentOptions: Configuration JsonArray passed as constructor parameter does not work","2015-11-09 07:14:03"
482298,"Vertx","Core","vertx.core-inbox","NEW"," ---","Json big decimal conversion issue.","2015-11-20 05:30:02"
482545,"Vertx","Core","vertx.core-inbox","NEW"," ---","The JsonObject String constructor accepts invalid JSON","2015-11-20 05:28:48"
482725,"Vertx","Core","vertx.core-inbox","NEW"," ---","Provide a way to lookup selected websocket subprotocol","2015-11-20 14:21:50"
483098,"Vertx","Core","vertx.core-inbox","NEW"," ---","[HttpClient] Avoid instanciating VertxException on HttpClient connection closed","2015-11-26 09:29:08"
485233,"Vertx","Core","vertx.core-inbox","NEW"," ---","Exception when unknown HTTP methods are used","2016-01-05 15:18:16"
515174,"Vertx","Core","vertx.core-inbox","NEW"," ---","Redis client geoaddMany ERR syntax error. Try GEOADD key [x1] [y1] [name1] [x2] [y2] [name2] ...","2017-04-12 14:59:07"
542765,"Vertx","Core","vertx.core-inbox","NEW"," ---","private close variable not exposed to check if AsyncFile is already closed","2018-12-13 09:28:13"
547285,"Vertx","Core","vertx.core-inbox","NEW"," ---","Issue with AsyncFileImpl read() skipping last line in file without newline","2019-05-14 20:58:25"
568984,"Vertx","Core","vertx.core-inbox","NEW"," ---","idleTimeout closes active http request","2020-11-23 03:24:56"
415440,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","TypeScript support in Vert.x","2015-03-24 05:03:22"
415445,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","Publish a gem","2015-03-24 05:03:17"
415452,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","Supervisors","2015-03-24 05:03:20"
429942,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","auto-redeploy doesn't work when there is a comma in the path","2014-11-13 05:29:35"
432757,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","Include hazelcast-cloud in the standard distribution","2014-11-13 05:40:39"
452604,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","tcp proxy not working","2014-11-21 03:32:48"
455939,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","preserve-cwd impacts sub-module loading","2014-12-22 04:17:55"
457185,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","Jruby Integration","2015-01-10 07:27:54"
465000,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","Multiple instances http hang/crash after stress test","2015-04-20 07:46:59"
465147,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","deploy_module with multiple instances","2015-04-21 18:55:30"
465608,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","JavaScript docs for SQL Common shows incorrect examples","2015-04-27 11:37:40"
466820,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","Unable to unzip modules if zipEntry for parent dir is handled after current zipEntry","2015-05-08 05:33:06"
467956,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","vertx web auth example doesn't work properly","2015-05-22 02:08:16"
470894,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","enable jolokia by default in docker images for vertx","2015-06-24 10:54:01"
482542,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","Transaction with lock table statement causes a deadlock","2015-11-18 18:01:23"
482821,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","Vert.x codegen drops {@link ...} from javadoc","2015-11-23 05:22:44"
484449,"Vertx","Platform","vertx.platform-inbox","NEW"," ---","Broken vertx batch script","2015-12-15 17:45:01"
495593,"Viatra","DSE","viatra-dse","NEW"," ---","Symmetry reduction support in DSE","2016-08-05 04:25:54"
498987,"Viatra","DSE","viatra-dse","NEW"," ---","Genetic algorithm should detect cycles in trajectories","2016-12-01 10:36:11"
508315,"Viatra","DSE","viatra-dse","NEW"," ---","The evolutionary algorithm should take the global constraints into account","2016-11-28 11:41:00"
509761,"Viatra","DSE","viatra-dse","NEW"," ---","Fixed priority intial population selector","2017-10-04 04:41:47"
510272,"Viatra","DSE","viatra-dse","NEW"," ---","The incremental activation coder fails","2017-10-04 04:41:46"
510284,"Viatra","DSE","viatra-dse","NEW"," ---","Rethink activation coding","2017-10-04 04:41:47"
510336,"Viatra","DSE","viatra-dse","NEW"," ---","Improve genetic csv logger","2017-10-04 04:41:48"
511641,"Viatra","DSE","viatra-dse","NEW"," ---","DSE calls stateCode.toString() which reduces performance","2017-05-17 02:38:31"
479751,"Viatra","DSE","viatra-inbox","NEW"," ---","BPMN example is not working on multiple threads","2016-05-26 08:39:34"
486802,"Viatra","DSE","viatra-inbox","NEW"," ---","Debugger for the DSE componenet","2016-08-02 05:02:43"
508198,"Viatra","Common","viatra-inbox","NEW"," ---","Run UI tests on different platforms","2018-02-08 07:59:35"
513576,"Viatra","Common","viatra-inbox","NEW"," ---","Quick fix to import package containing missing type","2018-11-19 10:55:02"
518783,"Viatra","Common","viatra-inbox","NEW"," ---","Fix implicit scope handling in ViatraQueryTest","2018-02-08 07:16:59"
534993,"Viatra","Examples","viatra-inbox","NEW"," ---","[CPS] views in CPS perspective throw exceptions","2020-12-07 12:55:14"
535568,"Viatra","Addons","viatra-inbox","NEW"," ---","VIATRA viewers does not draw edges between Items created from Java objects","2018-08-07 04:32:28"
536680,"Viatra","Common","viatra-inbox","NEW"," ---","Use IMultiLookup instead of Map<Key, Collection<Value>> where possible","2020-11-23 08:30:57"
544324,"Viatra","Integrations","viatra-inbox","NEW"," ---","Implement a Model Connector for Sirius","2019-02-11 03:27:10"
582058,"Viatra","Common","viatra-inbox","NEW"," ---","VIATRA does not compile with Maven 3.9.2","2023-06-13 04:33:41"
398754,"Viatra","Query","viatra-query","NEW"," ---","Query Explorer for base index","2016-09-06 10:01:03"
424612,"Viatra","Query","viatra-query","NEW"," ---","Compact syntax for binary pattern reuse","2019-05-27 07:45:56"
465170,"Viatra","Query","viatra-query","NEW"," ---","Extend generator to provide standalone setup classes","2016-09-06 10:01:07"
483501,"Viatra","Query","viatra-query","NEW"," ---","[UML] improve surrogate queries for derived features","2017-09-06 06:38:07"
491922,"Viatra","Query","viatra-query","NEW"," ---","Rete visualization view improvements","2020-11-23 08:30:58"
492146,"Viatra","Query","viatra-query","NEW"," ---","Annotation errors should not be reported as errors on the pattern in the PSystem","2020-11-23 08:30:54"
493127,"Viatra","Query","viatra-query","NEW"," ---","VQL Editor UX improvements","2020-11-23 08:30:53"
493530,"Viatra","Query","viatra-query","NEW"," ---","Support lazy EMF behavior for VIATRA queries","2017-01-25 07:45:35"
495422,"Viatra","Query","viatra-query","NEW"," ---","Handle non-unique values in multi-valued structural features in base index","2017-01-25 07:45:31"
496556,"Viatra","Query","viatra-query","NEW"," ---","Make well-behaving feature registry lazy","2018-11-06 06:03:29"
500724,"Viatra","Query","viatra-query","NEW"," ---","Add global settings to language","2019-05-27 07:45:57"
501941,"Viatra","Query","viatra-query","NEW"," ---","Provide better API for querying indexable features","2017-01-25 07:45:39"
507094,"Viatra","Query","viatra-query","NEW"," ---","Support querying exact types","2020-11-23 08:30:51"
507462,"Viatra","Query","viatra-query","NEW"," ---","Create simple tooling to generate model metrics","2017-01-25 07:45:36"
508592,"Viatra","Query","viatra-query","NEW"," ---","Make type inferrer results available in runtime","2020-11-23 08:30:48"
513577,"Viatra","Query","viatra-query","NEW"," ---","Support 'dynamic EMF' mode in Local Search","2017-06-19 10:00:21"
516181,"Viatra","Query","viatra-query","NEW"," ---","Add UI support for new base index options in Query Results View","2018-02-08 07:54:26"
516188,"Viatra","Query","viatra-query","NEW"," ---","Query Test Framework shall support specifying BaseIndexOptions","2018-02-08 08:02:55"
517629,"Viatra","Query","viatra-query","NEW"," ---","Base index wildcard mode change is not propagated to NavigationHelperVisitor","2020-11-23 08:30:52"
518358,"Viatra","Query","viatra-query","NEW"," ---","Update Rete coverage report","2018-02-08 09:44:47"
518436,"Viatra","Query","viatra-query","NEW"," ---","Provide an ability to test Rete pattern matching with a predefined Rete structure","2018-02-08 07:54:46"
