"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
580983,"Babel","Server","babel.server-inbox","NEW"," ---","There is no actual birt version on the ""Define Project Source Locations"" page","2022-11-03 18:17:22"
581187,"Babel","translations","babel.server-inbox","NEW"," ---","Missing german translations for WorkbenchMessages.SaveableHelper_Save_0_of_m and WorkbenchMessages.SaveableHelper_Save_n_of_m","2022-12-08 12:01:10"
581704,"Babel","translations","babel.server-inbox","NEW"," ---","Missing nightly or integration builds","2023-03-22 05:56:47"
377623,"BPMN2Modeler","Tools","bbrodt","NEW"," ---","Investigate BPEL -> BPMN2 import support","2017-05-17 12:48:10"
383849,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Update BPMN2 references to external resources automatically whenever the external resource changes","2013-12-05 18:15:57"
413342,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Code refactoring: unify icons for Outline, Property and Toolpalette","2013-07-19 11:27:26"
417628,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Receive Task offers operations defined at ""Interface List""","2013-10-11 10:13:40"
417645,"BPMN2Modeler","UI","bbrodt","NEW"," ---","UI should not reset state after deletion","2013-09-19 17:44:23"
417646,"BPMN2Modeler","UI","bbrodt","NEW"," ---","""Data Output Mapping"" should be renamed to ""Data Output Association""","2013-09-19 17:47:44"
417649,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Model should be (locally) validated after each action","2013-09-19 17:34:16"
417652,"BPMN2Modeler","UI","bbrodt","NEW"," ---","A hint on ""Variables"" implementation should be given.","2013-09-19 17:44:13"
417849,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Collaboration Diagrams: Modeler does not issue warning if message flow targets start event and no message event is made","2013-09-23 12:09:33"
419379,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Icons/markers at tasks should be sharp","2013-10-14 12:31:52"
423321,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Automatically import process definitions for use with call activities","2013-12-05 09:39:17"
424233,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Editor opened for a EMF resource not in Eclipse workspace","2013-12-17 08:09:00"
424857,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Unable to add boundary event to choreography task participant","2014-02-04 11:10:38"
425436,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Automatically create image when saving bpmn2 file","2014-01-10 13:25:38"
427272,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Support WADL with XML and JSON information types","2014-02-03 09:50:14"
437823,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Enhance New File Wizard to allow user templates","2014-06-20 10:56:04"
439270,"BPMN2Modeler","Core","bbrodt","NEW"," ---","CallableElements should use GUIDs","2014-07-09 12:51:51"
441404,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Using BPMN2DiagramCreator.createDiagram call RuntimeExtension with empty EditorInput","2014-08-08 04:31:01"
442706,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Elements of Complex Type are not imported with the XSD Schema import in the Interface","2014-08-27 09:56:18"
449371,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Support for replication of Pools and Messageflows in Process hierarchy - Pool Labels & Drawing of Messageflows","2014-11-26 10:05:14"
450337,"BPMN2Modeler","UI","bbrodt","NEW"," ---","BPMN2 Spec Conformance: Implement messageVisibleKind: initiating, non initiating, no","2015-10-30 14:45:01"
461469,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Outline ""interchange model"" mode exception and strange behaviour","2015-03-05 03:52:06"
461946,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Expose Process-level I/O Parameters in the Property Sheets","2015-03-11 15:40:07"
462924,"BPMN2Modeler","UI","bbrodt","NEW"," ---","default seq flow gets lost on exclusive gateway","2015-03-24 05:14:42"
466601,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Enhance Outline View to support direct editing of BPMN elements","2015-05-06 11:27:29"
468149,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Artifacts are not correctly reparented when moved.","2015-05-25 03:52:43"
469397,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Appearance is not changed for elements with extensionElements","2016-09-07 08:12:24"
473150,"BPMN2Modeler","Doc","bbrodt","NEW"," ---","Screencasts broken on eclipse.org","2015-07-21 04:58:47"
481768,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Allow user to enable/disable data type coercion of DataInputs/Outputs","2015-11-09 15:06:51"
482083,"BPMN2Modeler","UI","bbrodt","NEW"," ---","bindAttribute - ObjectEditor is not working in some szenarios","2016-03-12 11:57:58"
484301,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Unable to delete first diagram in a ""multi diagram"" bpmn","2015-12-15 05:35:34"
488991,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Data Items in selection lists and tables should include context information","2016-03-03 19:07:17"
489449,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Add ability to increase height of multiline text fields","2016-03-11 13:35:08"
491130,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Morphing of task validates old attributes","2016-04-06 03:20:33"
491131,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Morph of activity allows to add boundary event to script task","2016-04-06 03:32:30"
491225,"BPMN2Modeler","Core","bbrodt","NEW"," ---","""categoryValueRef"" is nod added if flow elements are created inside of Group","2016-04-07 06:19:06"
492799,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Have ""Reusable Process"" in ""Sub Processes"" category rather than ""Call Activity"" in ""Tasks"" category for RuleFlow profile","2016-05-02 05:06:02"
492803,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Remove automatically both definition and diagram","2016-08-26 11:26:43"
497798,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Constant assignment can not be used for service task input parameter","2016-08-15 09:53:16"
500109,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Strange label behaviour with russian characters","2016-08-24 03:52:00"
500175,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Edges become a straight line when resizing lanes","2016-08-24 04:46:08"
500461,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Cannot place lanes in sub-process participant reference","2016-08-29 21:23:58"
500651,"BPMN2Modeler","Core","bbrodt","NEW"," ---","wrong name in calledElement reference after import via file system option","2016-09-01 06:40:08"
500921,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Subprocess handled as expanded with attribute isExpanded=""false""","2016-09-06 09:45:38"
501041,"BPMN2Modeler","Core","bbrodt","NEW"," ---","""di:extension"" elements cause error","2016-09-08 03:27:58"
501229,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Default 'Skippable' is not generated for imported processes","2016-09-12 07:09:40"
501658,"BPMN2Modeler","Core","bbrodt","NEW"," ---","odd editor behavior after adding conversation element","2016-09-18 10:10:51"
502039,"BPMN2Modeler","Core","bbrodt","NEW"," ---","Process models containing a participant can not be called by a CallActivity","2016-09-23 02:39:54"
504037,"BPMN2Modeler","UI","bbrodt","NEW"," ---","Z-order of Elements is wrong when using Participant+Lane","2016-10-05 05:20:18"
507410,"BPMN2Modeler","UI","bbrodt","NEW"," ---","UNDO is not working after changing the appearance of an bpmn element","2016-11-11 11:14:28"
513904,"BPMN2Modeler","jBPM5 Target Runtime","bbrodt","NEW"," ---","Add support for custom workitem definition editor","2017-03-20 08:23:31"
514445,"BPMN2Modeler","Core","bbrodt","NEW"," ---","BPMN2 Errors - xxx has no Data Type","2017-03-29 17:27:30"
495267,"Buildship","General","buildship-inbox","NEW"," ---","JavaModelException below JavaElementResolver.resolveType (thrown in JavaElement.newJavaModelException)","2017-02-08 11:11:55"
528000,"Buildship","General","buildship-inbox","NEW"," ---","New Gradle Project shows ""Unbound classpath container"" error","2020-04-19 04:51:03"
530401,"Buildship","General","buildship-inbox","NEW"," ---","Log File & Gradle Errors","2018-01-28 23:42:30"
531331,"Buildship","General","buildship-inbox","NEW"," ---","JavaModelException below SourceFolderUpdater.updateSourceFolders (thrown in ExternalFolderChange.updateExternalFoldersIfNecessary)","2018-02-19 04:08:53"
537504,"Buildship","General","buildship-inbox","NEW"," ---","Eclipse can't compile class in java ee project，","2021-08-05 22:36:26"
543328,"Buildship","General","buildship-inbox","NEW"," ---","Allow third-party launch config types to re-use Buildships runtime classpath provider","2019-01-14 08:51:40"
545280,"Buildship","General","buildship-inbox","NEW"," ---","Eclipse Buildship does not do depependecy conflict Resolution","2020-06-04 11:17:19"
548792,"Buildship","General","buildship-inbox","NEW"," ---","switching jvms in eclipse no longer switches jvms","2020-06-04 11:16:36"
553193,"Buildship","General","buildship-inbox","NEW"," ---","A container in the module path, which contain library entries are not being found","2019-11-19 13:52:22"
553273,"Buildship","General","buildship-inbox","NEW"," ---","gradle","2019-11-20 10:07:19"
559074,"Buildship","General","buildship-inbox","NEW"," ---","support gradle in ""Open Projects from file system""","2020-01-12 07:29:22"
561901,"Buildship","General","buildship-inbox","NEW"," ---","Very long ""configuring org.eclipse.buildship.core.gradleclasspathcontainer"" process withotu any progress shown and frozen UI","2020-04-08 05:17:53"
563203,"Buildship","General","buildship-inbox","NEW"," ---","Eclipse hangs for several minutes while Initializing Java Tooling","2022-03-10 03:34:05"
569867,"Buildship","General","buildship-inbox","NEW"," ---","UI freeze on startup","2021-02-05 02:17:03"
572409,"Buildship","General","buildship-inbox","NEW"," ---","After Update to 4.19.0 Build id: 20210312-0638: Workspace already contains a project with name ...","2021-04-19 04:45:08"
576550,"Buildship","General","buildship-inbox","NEW"," ---","Version incompatibility between org.gradle.toolingapi and integrated JRE","2022-01-08 12:17:12"
576868,"Buildship","General","buildship-inbox","NEW"," ---","Cannot setup the dev environment for buildship via Oomph","2021-10-25 01:14:55"
470287,"Camf (ARCHIVED)","General","camf-inbox","NEW"," ---","Secure Storage Exceptions / Messages are not propagated to CAMF user","2015-06-16 10:22:18"
470290,"Camf (ARCHIVED)","General","camf-inbox","NEW"," ---","camf fails to choose the correct provider info where more than one providers are configured","2015-06-16 10:29:46"
474398,"Californium","Californium","cf-inbox","NEW"," ---","Sender needs flow control to adhere to MID lifetime (EXCHANGE_LIFETIME)","2015-08-06 10:17:29"
474416,"Californium","Californium","cf-inbox","NEW"," ---","Proper error handling mechanism including authentication problems","2015-08-06 10:33:55"
474620,"Californium","Californium","cf-inbox","NEW"," ---","Exchange filter support missing","2015-08-26 03:49:17"
475774,"Californium","Scandium","cf-inbox","NEW"," ---","Support for idenitity hint according (RFC4279)","2015-08-25 09:47:47"
475816,"Californium","Californium","cf-inbox","NEW"," ---","Request.getURI returns ""localhost"" when literal IP address is used.","2015-08-25 10:19:50"
478535,"Californium","Scandium","cf-inbox","NEW"," ---","DTLSConnector send() and close() may be reordered (race condition)","2015-10-02 04:20:18"
478537,"Californium","Scandium","cf-inbox","NEW"," ---","Message lost when ""send()"" during handshake","2015-09-29 10:54:16"
478697,"Californium","Californium","cf-inbox","NEW"," ---","unittest testObserveWithBlockwiseResponse sporadically fails","2015-10-09 02:43:54"
480146,"Californium","Californium","cf-inbox","NEW"," ---","[website] Include link to Cailfornium artifacts at Maven Central","2015-10-19 12:42:42"
480561,"Californium","Connector","cf-inbox","NEW"," ---","No route to host","2015-10-24 04:32:22"
482296,"Californium","Californium","cf-inbox","NEW"," ---","californium-proxy causes Block2 transfer timeout","2015-11-16 09:47:14"
266541,"Babel","Website","denis.roy","NEW"," ---","Project definitions","2022-04-18 02:54:52"
307184,"Babel","Server","denis.roy","NEW"," ---","Multiple translations when submitting a key : not case-sensitive","2022-05-11 07:55:57"
562884,"Babel","Server","denis.roy","NEW"," ---","Cleanup Babel translation database","2022-04-27 09:30:55"
513862,"Babel","Plugins","jdt-apt-inbox","NEW"," ---","Fail to install Babel","2023-02-19 03:42:31"
252625,"Babel","Server","kitlo","NEW"," ---","Use the plugin id field during the generation of the language packs","2008-11-10 10:08:44"
287659,"Babel","Plugins","nigelipse","NEW"," ---","Various patches to source code","2022-04-13 04:51:46"
226408,"Babel","Plugins","pascal","NEW"," ---","[message editor]Properties editor needs to handle external files more gracefully","2013-02-22 15:33:48"
520676,"BPMN2Modeler","Core","pleacu","NEW"," ---","Sort order of the custom task categories","2017-08-08 07:30:27"
520877,"BPMN2Modeler","UI","pleacu","NEW"," ---","SubProcess with BoundaryEvent resize problem","2017-08-11 04:45:58"
528953,"BPMN2Modeler","UI","pleacu","NEW"," ---","Generated custom workeditors are using invalid imports","2017-12-19 08:41:53"
531516,"BPMN2Modeler","UI","pleacu","NEW"," ---","subprocess multi-instance loop input parameter access","2018-02-22 03:46:40"
545815,"BPMN2Modeler","UI","pleacu","NEW"," ---","Current master (1.5.0) doesn't build - repo not found","2019-03-26 16:58:03"
546752,"BPMN2Modeler","UI","pleacu","NEW"," ---","Bump the graphiti range to include 0.16","2019-04-29 16:46:06"
546844,"BPMN2Modeler","UI","pleacu","NEW"," ---","BPMN2FeatureProvider - remove unused code","2019-04-30 02:41:32"
551215,"BPMN2Modeler","Core","pleacu","NEW"," ---","Issue with org Signals/Milestones","2019-09-18 13:31:29"
552056,"BPMN2Modeler","Doc","pleacu","NEW"," ---","Error during saving","2019-10-12 14:03:15"
564748,"BPMN2Modeler","UI","pleacu","NEW"," ---","SubProcess - Data Input XXXXXX has no Data Type, Data Type <undefined_multiInstanceItemType> has no Structure","2020-07-01 03:01:26"
577881,"BPMN2Modeler","jBPM5 Target Runtime","pleacu","NEW"," ---","Remove JBPM components","2021-12-18 01:31:25"
463960,"BPMN2Modeler","UI","ralph.soika","NEW"," ---","method getLabelString is not working as expected","2015-06-06 11:08:32"
563644,"BPMN2Modeler","Core","ralph.soika","NEW"," ---","fix pom.xml - tycho-version","2020-05-27 12:15:11"
563682,"BPMN2Modeler","Doc","ralph.soika","NEW"," ---","Fix design issue on project home page","2020-05-28 12:53:50"
563964,"BPMN2Modeler","Doc","ralph.soika","NEW"," ---","EPL-1.0 need to be updated to the EPL-2.0","2020-06-05 01:28:39"
564083,"BPMN2Modeler","Core","ralph.soika","NEW"," ---","Platform APIs marked for deletion in future releases","2020-06-08 10:30:31"
565027,"BPMN2Modeler","Core","ralph.soika","NEW"," ---","Eclipse BPMN, multiinstance subprocess not executing properly","2020-07-08 11:25:55"
572543,"BPMN2Modeler","UI","ralph.soika","NEW"," ---","BPMN2EditorOutlinePage - remove invalid AboutAction","2021-04-01 21:25:02"
572549,"BPMN2Modeler","Core","ralph.soika","NEW"," ---","Provide a separate test module","2021-04-02 04:48:52"
572551,"BPMN2Modeler","Extra","ralph.soika","NEW"," ---","Drop babel-snapshots","2021-04-02 05:03:10"
